lat,lon,class,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb
25.7,113.17,hydrothermal,46.8,128,256,0.48,24.9,49,113,15.3,6.3,632,58,1844,654
25.7,113.17,hydrothermal,67.8,373,744,0.76,69.4,141,326,13,13.7,1618,166,5408,1925
25.7,113.17,hydrothermal,66.1,127,208,0.85,33.5,44,76,26.3,10.6,334,43,456,457
25.7,113.17,hydrothermal,84.3,782,1231,1.25,173.5,240,793,69.2,66.9,2221,322,7105,4503
25.7,113.17,hydrothermal,76.3,594,1387,0.75,91.9,241,713,20.2,19.4,3586,335,20641,4055
25.7,113.17,hydrothermal,93,1582,1953,2.92,354.1,424,1078,88.2,121.6,2961,481,5168,6378
25.7,113.17,hydrothermal,31.1,542,1032,0.5,98.5,182,838,22.2,28.3,1276,300,5866,4354
25.7,113.17,hydrothermal,62.3,247,476,0.32,41.5,93,191,10.1,8.5,1216,103,4219,1163
25.7,113.17,hydrothermal,380.4,733,1242,0.91,147.2,241,606,63.1,50.8,2177,304,10416,3645
25.7,113.17,hydrothermal,33.3,390,659,0.45,80.3,134,267,10.4,16.6,1839,142,5201,1616
25.7,113.17,hydrothermal,18.6,390,696,0.27,82.9,127,502,16.4,25.8,777,190,5550,2740
25.7,113.17,hydrothermal,32,517,908,0.76,101.5,166,542,24.9,30.3,3921,237,12504,3027
25.7,113.17,hydrothermal,47.4,392,667,0.73,78.9,127,373,19.5,23.6,1193,168,3235,2209
25.7,113.17,hydrothermal,31.2,170,363,0.48,25.4,64,203,2.8,4.8,997,90,3701,1120
25.7,113.17,hydrothermal,37.1,1051,2109,0.15,142.4,398,861,10.7,18.6,2043,472,15639,5244
25.7,113.17,hydrothermal,102.2,314,512,1.93,77.4,107,190,13.1,17.8,1700,107,2086,1168
25.7,113.17,hydrothermal,19.4,372,777,0.17,50,146,318,3.8,7.5,1088,173,9370,1937
25.7,113.17,hydrothermal,768.5,914,1210,1.99,363.7,250,621,591.8,311.7,4139,292,7936,3700
25.7,113.17,hydrothermal,243.4,2891,3877,4.74,711.1,789,2114,265.9,284,4614,997,6896,13045
25.7,113.17,hydrothermal,136.8,1609,2344,2.9,375.8,466,1215,119.7,141.5,3597,582,11534,7398
25.7,113.17,hydrothermal,17.9,226,440,0.08,35.3,86,186,1.8,5.3,1003,97,4771,1119
25.7,113.17,hydrothermal,26,349,589,0.15,66.1,117,233,7.7,13.9,1198,127,4571,1457
25.7,113.17,hydrothermal,23.1,536,1092,0.33,67.2,193,629,5.9,13.2,697,282,7109,3760
25.7,113.17,hydrothermal,9.5,254,526,0.06,37.3,91,371,4.2,8.5,433,146,5149,2031
25.7,113.17,hydrothermal,22.9,408,770,0.21,73.9,147,352,9.1,17.6,979,178,7088,2126
25.7,113.17,hydrothermal,20.7,222,422,0.09,37.1,81,218,2.6,5.9,929,101,3987,1295
25.7,113.17,hydrothermal,51.1,719,1225,0.25,141.4,243,554,42.1,48.8,3056,285,20973,3388
25.7,113.17,hydrothermal,19.9,230,428,0.11,41.4,81,214,8.2,10.6,685,102,4217,1249
25.7,113.17,hydrothermal,71.1,420,740,0.23,90.4,147,287,50.7,30.2,3424,159,10322,1759
25.7,113.17,hydrothermal,1699,393,723,0.29,110.3,134,406,696.5,134.1,1083,182,7568,2378
25.7,113.17,hydrothermal,32,376,566,0.35,73.6,124,193,9.5,17.8,960,117,3685,1270
25.7,113.17,hydrothermal,52.2,320,574,0.11,77.8,101,402,35.3,30.7,394,158,5268,2220
25.7,113.17,hydrothermal,58,329,585,0.2,77,115,258,42.4,25.4,978,130,7092,1507
25.7,113.17,hydrothermal,17.2,536,951,0.19,90.4,188,386,6.2,17.1,966,212,6672,2423
25.7,113.17,hydrothermal,103.4,443,758,0.2,106.3,151,356,57.7,38.9,741,173,6977,2087
25.7,113.17,hydrothermal,25.1,482,977,0.06,63.6,186,415,7.1,9.1,1425,220,10699,2554
25.7,113.17,hydrothermal,69.6,122,192,0.36,33.7,41,66,27.3,10.5,431,38,775,409
25.7,113.17,hydrothermal,39.1,434,671,0.25,87.2,144,234,9.9,14.2,2444,140,4898,1523
25.7,113.17,magmatic,2.1,120,214,0.28,26.2,44,76,2.2,4.7,88,43,198,457
25.7,113.17,magmatic,6.1,112,182,0.42,24.7,39,62,1.7,5.1,138,37,256,385
25.7,113.17,magmatic,13.5,88,156,0.27,16.3,32,56,0.8,2.7,241,32,557,343
25.7,113.17,magmatic,23.2,179,335,0.46,38.6,66,132,4,7.7,1263,72,2243,799
25.7,113.17,magmatic,21.3,118,245,0.16,21.4,45,106,1.7,3.7,1212,54,3275,632
25.7,113.17,magmatic,22.9,94,173,0.18,20.7,35,63,5.6,3.2,327,35,871,390
25.7,113.17,magmatic,26.4,150,251,0.35,32.8,52,91,3.4,5.1,519,50,1111,552
25.7,113.17,magmatic,10,168,285,0.5,35.8,60,101,2.4,5.8,312,57,790,619
25.7,113.17,magmatic,21.6,95,182,0.16,18.7,36,75,1.6,3.4,906,40,1951,454
25.7,113.17,magmatic,20.8,83,157,0.14,16.8,31,67,1.4,2.7,671,36,1546,408
25.7,113.17,magmatic,20.3,87,172,0.28,17.8,33,73,1.3,2.9,884,37,2034,439
25.7,113.17,magmatic,8.4,59,107,0.19,11.1,22,40,0.6,2,131,22,310,243
25.7,113.17,magmatic,21.9,89,149,0.2,20.8,31,52,1.3,3.8,348,30,552,320
25.7,113.17,magmatic,14.1,82,138,0.2,17.8,29,48,1.1,3.5,197,28,350,292
25.7,113.17,magmatic,17.7,139,262,0.09,24.6,52,101,1.1,3.8,746,56,2802,614
25.7,113.17,magmatic,15.8,93,162,0.29,21.1,33,59,1.2,3.5,326,32,628,355
25.7,113.17,magmatic,11.9,67,115,0.32,15.6,24,41,1.2,2.2,181,23,369,254
25.7,113.17,magmatic,16.2,93,154,0.3,20.5,32,55,1.7,3.8,306,31,597,340
25.7,113.17,magmatic,15.6,80,161,0.33,15.4,31,72,3.2,3.2,544,36,2226,412
25.7,113.17,magmatic,10.1,126,205,0.41,25.3,44,71,1.5,5.1,207,41,368,438
25.7,113.17,magmatic,17.1,75,139,0.19,16.2,28,52,1,3.2,386,29,816,317
25.7,113.17,magmatic,13.6,55,104,0.22,11.7,20,43,0.7,2,231,22,528,254
25.7,113.17,magmatic,8.2,81,146,0.29,16.2,29,52,2,2.3,142,29,347,322
25.7,113.17,magmatic,18.8,69,126,0.23,15.1,26,48,2,2.8,336,27,696,296
25.7,113.17,magmatic,11.7,242,406,0.05,43.5,86,136,2.1,7.2,841,82,2855,827
25.7,113.17,magmatic,12.4,388,708,0.07,60.1,147,232,1.8,7.2,1563,143,7332,1462
25.7,113.17,magmatic,5.3,140,221,0.27,34.1,49,66,2.5,6.2,137,42,261,422
25.7,113.17,magmatic,10.9,234,423,0.05,38.1,88,148,1.7,6.1,655,87,3240,913
25.7,113.17,magmatic,3.4,97,150,0.49,25.6,32,50,2.5,4.5,95,29,210,304
25.7,113.17,magmatic,13.7,330,518,0.36,79.2,115,152,7.1,16,1010,98,2013,987
25.7,113.17,magmatic,42.4,290,431,0.7,72.8,98,114,5.7,11.5,198,79,274,755
25.7,113.17,magmatic,19.1,351,601,0.02,61.9,128,195,6,10,1491,119,5900,1239
25.7,113.17,magmatic,15.2,422,758,0.09,67.1,160,251,2.7,8.7,2110,154,8463,1599
25.7,113.17,magmatic,32.6,67,161,1.29,13.8,29,111,17.8,8.4,297,43,1871,566
25.7,113.17,magmatic,11.2,320,593,0.08,45.3,122,203,1.8,6.2,1096,122,5815,1275
25.7,113.17,magmatic,10.4,140,220,0.19,29.5,48,71,4.2,5.3,365,43,844,433
25.7,113.17,magmatic,5.1,92,150,0.22,20.6,33,51,1.2,3,162,29,405,305
25.7,113.17,magmatic,30.4,94,186,0.14,18.1,37,79,1.3,2.8,585,41,1284,454
25.7,113.17,magmatic,21.1,66,113,0.38,13.7,24,45,0.8,2.3,152,24,221,264
25.7,113.17,magmatic,26.4,76,127,0.24,18.2,27,47,0.9,3,229,25,412,279
25.7,113.17,magmatic,31.5,111,211,0.32,21.3,41,87,1.8,3.6,642,46,1619,508
25.7,113.17,magmatic,25.3,93,153,0.19,20.8,33,57,1.6,3.5,339,32,624,336
25.7,113.17,magmatic,28.5,84,161,0.26,15.9,31,71,0.9,2.5,441,36,1103,409
25.7,113.17,magmatic,35.2,104,170,0.27,24.1,37,60,2.2,5.1,404,35,650,362
25.7,113.17,magmatic,34.3,154,258,0.38,31.2,53,102,2,5.1,706,55,1534,610
25.7,113.17,magmatic,27.2,89,176,0.28,16.1,34,80,0.9,2.4,548,40,1322,454
25.7,113.17,magmatic,17,84,152,0.54,18.5,31,58,1,3,140,30,267,339
25.7,113.17,magmatic,27.4,112,197,0.17,24.2,42,71,1.3,3.9,520,41,1225,425
25.7,113.17,magmatic,29.3,76,127,0.56,17.5,28,48,1.3,3.3,260,26,306,283
25.7,113.17,magmatic,27.1,57,106,0.35,13.2,22,41,6.4,3.2,135,22,276,237
25.7,113.17,magmatic,23.6,78,139,0.32,15.2,29,57,1.3,2.9,189,30,313,335
25.7,113.17,magmatic,33.5,110,208,0.37,21,42,90,2.6,3.7,580,47,1366,519
25.7,113.17,magmatic,26,87,173,0.33,16.8,34,75,2.3,2.4,292,38,801,431
25.7,113.17,magmatic,26.6,79,132,0.26,18.3,29,49,1.4,2.8,254,27,496,284
25.7,113.17,magmatic,35.4,134,223,0.26,28.5,48,78,2.1,5,701,46,1204,481
25.7,113.17,magmatic,21.2,79,133,0.25,16.9,28,50,1.2,2.9,211,27,365,295
25.7,113.17,magmatic,41.6,92,150,0.54,22.5,32,55,9.1,4.8,274,31,484,328
25.7,113.17,magmatic,20.9,105,179,0.67,23.7,37,67,1.1,3.2,211,36,341,390
25.7,113.17,magmatic,23.5,78,132,0.96,18.5,27,52,1.7,3.9,154,27,217,301
25.7,113.17,magmatic,22.3,237,460,0.27,38.4,89,188,3.4,6.2,1140,101,4270,1131
25.7,113.17,magmatic,144.5,383,665,1.94,86.5,134,270,9.9,17,4126,144,5156,1617
25.7,113.17,magmatic,30.8,102,189,0.9,22,38,76,2.3,3.9,573,39,729,440
25.7,113.17,magmatic,38.1,118,223,0.33,22.8,43,94,1.3,3.7,640,50,1408,555
25.7,113.17,magmatic,25.4,92,154,0.22,18.5,31,56,1.3,3.2,295,32,661,353
25.7,113.17,magmatic,23,131,200,0.88,32.6,44,71,3.7,5.7,224,41,280,432
25.7,113.17,magmatic,11.5,160,301,0.03,29.6,60,114,3.1,5.5,698,63,2684,691
25.7,113.17,magmatic,23.1,144,244,0.06,27.3,51,89,3.1,4.2,710,51,1994,543
25.7,113.17,magmatic,30.4,167,275,0.28,36.1,57,99,3.1,7.5,610,56,1287,607
25.7,113.17,magmatic,24.6,138,229,0.5,32.2,50,77,2.3,5.9,405,45,822,481
25.7,113.17,magmatic,24.4,89,151,0.24,19.4,31,55,1.1,2.8,261,31,549,330
25.7,113.17,magmatic,35.9,236,373,0.1,46.8,79,126,6.3,9.8,1102,76,2846,802
25.7,113.17,magmatic,30.8,222,341,0.72,47.1,74,112,5,11.2,549,67,908,705
25.7,113.17,magmatic,26.6,82,136,0.29,20,28,51,1.8,3.8,252,28,431,290
25.7,113.17,magmatic,20.6,101,162,0.18,19.9,34,57,1.2,3.5,169,33,330,362
25.7,113.17,magmatic,15.9,220,397,0.12,40.5,79,137,1.6,5.6,830,80,3031,861
42,124.52,hydrothermal,6.68,157.2,387,0.52,19.4,71.49,208.7,0.51,1.6,69.31,104.7,1347,1107
42,124.52,hydrothermal,5.19,120.2,276.2,0.38,14.88,54.61,148.6,0.37,2.03,56.55,74.22,1102,817.1
42,124.52,hydrothermal,8.2,92.33,207.4,0.47,13.37,40.55,106.6,0.38,1.62,68.63,54.97,608.9,586.7
42,124.52,hydrothermal,5.87,85.56,186.7,0.31,12.21,36.58,96.61,0.23,1.13,51.83,48.88,453.4,520.8
42,124.52,hydrothermal,7.63,88.11,197.7,0.24,11.68,38.6,104.4,0.24,2.25,61.31,52.37,647.6,564.3
42,124.52,hydrothermal,6.97,75.06,163.2,0.37,10.62,32.85,85.22,0.51,1.05,61.41,43.68,510.9,469.9
42,124.52,hydrothermal,6.97,112.5,253,0.18,16.47,48.07,130.7,0.24,1.45,56.4,70.46,544.2,790.4
42,124.52,hydrothermal,3.12,147.2,297.1,0.4,15.35,59.92,201.5,0.59,1.54,12.2,94.9,1064,1243
42,124.52,hydrothermal,1.51,113.6,237.6,0.29,11.14,46.74,152.9,0.19,0.75,4.59,75.03,561.7,934.3
42,124.52,hydrothermal,1.21,117.1,259.3,0.29,11.01,50.25,145.5,0.11,0.82,4.32,75.71,244.2,863.5
42,124.52,hydrothermal,6.93,306.6,466,1.52,73.32,108.4,141.9,7.12,13.54,21.9,100.3,137.7,939.5
42,124.52,hydrothermal,4.52,133,219.9,0.77,21.16,51.5,69.65,0.92,3.55,63.99,52.59,162.2,485.7
42,124.52,hydrothermal,3.58,163.1,322.8,0.54,13.49,70.75,99.58,0.39,1.86,20.19,79.25,238.7,726.5
42,124.52,hydrothermal,4.39,161.5,269.4,0.87,34.75,61.71,92.63,1.35,3.81,56.12,60.59,117.5,595.3
42,124.52,hydrothermal,5.37,153.1,276.9,0.52,16.55,64.12,78.91,0.24,1.09,30.64,64.67,157.5,581.6
42,124.52,hydrothermal,3.17,116.8,195.4,0.71,15.67,46.08,61.87,0.69,1.33,31.09,47.71,153.7,445.4
42,124.52,hydrothermal,28.06,448.4,695.3,2.2,114.2,169.3,208.2,7.94,20.4,44.2,152.1,362.1,1381
42,124.52,hydrothermal,5.22,98.09,170.7,0.32,11.42,38.59,48.96,0.25,0.78,26.96,40.24,111.2,361.9
42,124.52,hydrothermal,3.84,131.7,244.3,0.57,15.61,54.68,74.72,0.45,1.61,37.08,57.62,321.7,553.1
42,124.52,hydrothermal,2.74,142.3,265.7,0.5,14.57,59.35,86.54,0.49,0.8,30.53,65.68,345,645.1
42,124.52,hydrothermal,2.74,149.4,275.7,0.54,12.88,62.25,89.34,0.12,0.57,17.57,67.41,287.2,629.1
42,124.52,magmatic,16.26,475.1,711.6,3.29,113,171.9,230.6,9.22,18.07,155.1,160.9,194.1,1481
42,124.52,magmatic,1.44,125.5,276.2,0.3,12.94,51.66,162.9,0.3,0.71,50,78.79,337.6,926.7
42,124.52,magmatic,5.3,156.6,292.8,0.23,17.59,65.66,81.83,0.3,1.08,34.38,68.01,147.9,598.8
42,124.52,magmatic,4.4,179,344,0.54,17.34,76.59,97.28,0.12,1.26,27.01,81.82,206.8,710.9
42,124.52,magmatic,8.73,348.1,516.8,1.84,82.53,129.4,162.6,7.37,12.17,89.53,116.1,122.6,1025
42,124.52,magmatic,8.58,267.6,414.5,1.25,62.26,100.3,133.2,5.48,8.98,109.7,90.1,126.5,836.1
42,124.52,magmatic,3.61,151.7,283,0.62,15.01,64.46,82.29,0.37,1.91,42.71,68.4,274.9,625.2
42,124.52,magmatic,7.47,247.6,381.8,1.06,54.68,89.83,121.1,3.74,9.07,66.49,85.9,89.62,774.8
42,124.52,magmatic,4.86,151.4,261.1,1.08,24.17,61.41,78.33,0.85,2.96,35.73,59.42,100.6,524.4
40.95,115.3,hydrothermal,237,314,275,46.1,140,74.6,78,180,110,1739,63.7,1225,581
40.95,115.3,hydrothermal,897,625,677,39,331,177,188,958,330,1293,143,1865,1261
40.95,115.3,hydrothermal,35,147,147,31.5,89,38.2,116,152,75.4,123,38.3,1257,486
40.95,115.3,hydrothermal,453,315,272,58.9,199,76.5,94.4,292,169,2469,61.2,1547,585
40.95,115.3,hydrothermal,911,2262,2176,278,841,581,672,848,538,5596,498,9370,4568
40.95,115.3,hydrothermal,533,106,195,11.9,50.3,36.5,165,143,41.1,914,62.5,2197,778
40.95,115.3,hydrothermal,145,764,609,118,503,181,274,181,256,426,141,1931,1442
40.95,115.3,hydrothermal,1809,255,294,35.8,151,70.3,175,507,143,9910,81,3978,922
40.95,115.3,hydrothermal,61.8,941,1020,99.2,427,248,697,127,156,1048,293,2468,3438
40.95,115.3,hydrothermal,719,2456,2368,348,1089,649,715,1303,708,6758,533,8634,4949
40.95,115.3,hydrothermal,85.3,43.5,168,3.17,11.3,22.1,176,18.3,7.35,1237,65.8,2277,878
40.95,115.3,hydrothermal,547,151,237,17.1,78.9,48.3,180,158,65.2,825,73.1,2419,900
40.95,115.3,hydrothermal,39.9,133,263,11.3,37,48.1,188,44.8,23.8,1526,84.5,2612,988
40.95,115.3,hydrothermal,536,360,535,25.5,142,115,327,129,75.1,746,152,3444,1735
40.95,115.3,hydrothermal,307,89.7,175,8.97,34.9,33.2,135,108,35.6,990,54.2,1619,655
40.95,115.3,hydrothermal,1436,1549,1869,111,594,474,502,448,257,1108,433,2524,3882
40.95,115.3,hydrothermal,104,58,179,3.87,16.6,27.2,213,21.9,10.7,688,66.1,2653,908
40.95,115.3,hydrothermal,78.7,541,682,67.5,194,159,352,206,128,933,187,8208,2058
40.95,115.3,hydrothermal,252,687,896,73.9,256,202,466,265,171,2905,243,6621,2545
40.95,115.3,hydrothermal,480,315,413,41.8,131,93.8,247,220,97.2,1687,114,2507,1282
40.95,115.3,hydrothermal,86.2,84.8,202,6.42,21.2,33.7,210,25.3,15.2,737,70.1,1822,922
40.95,115.3,hydrothermal,72.7,89.8,167,9.76,33.1,30.4,183,39.6,23.4,592,57.3,2319,766
40.95,115.3,hydrothermal,1325,288,380,44.9,179,85.9,224,352,194,1544,110,4801,1217
40.95,115.3,hydrothermal,196,832,866,4.71,279,235,215,161,139,4967,168,4934,1535
40.95,115.3,hydrothermal,142,1063,1442,2.3,263,369,385,76,79,5279,305,5957,2498
40.95,115.3,hydrothermal,56,224,334,0.6,49,76,146,22,18,1034,85,2159,877
40.95,115.3,hydrothermal,199,837,869,5,274,233,222,163,135,5246,179,4783,1514
40.95,115.3,hydrothermal,136,1074,1432,1.5,259,363,377,70,73,5345,299,6088,2519
40.95,115.3,hydrothermal,80,746,1048,0.8,157,258,293,33,39,3674,226,4796,1937
40.95,115.3,hydrothermal,45,393,602,0.4,77,142,190,23,17,1490,135,2803,1212
40.95,115.3,hydrothermal,112,736,1030,0.44,161,258,289,22,32,4511,220,5221,1887
40.95,115.3,hydrothermal,119,537,745,1.2,129,182,222,92,53,2012,164,2946,1439
40.95,115.3,hydrothermal,151,633,914,0.42,138,223,262,74,42,5374,199,6027,1726
40.95,115.3,hydrothermal,76,605,865,0.38,127,212,245,36,24,4160,186,4809,1621
40.95,115.3,hydrothermal,41,341,500,0.24,69,120,149,40,15,1259,110,1832,976
40.95,115.3,hydrothermal,203,782,1064,0.9,213,263,293,215,116,2764,226,4010,1949
40.95,115.3,hydrothermal,201,912,1116,2.8,258,284,295,167,120,4364,235,4813,2001
40.95,115.3,hydrothermal,66,557,822,0.29,111,197,235,26,26,3988,179,4914,1541
40.95,115.3,hydrothermal,120,717,1042,0.5,155,252,291,61,43,4684,224,5662,1924
40.95,115.3,hydrothermal,331,835,1017,2.7,263,263,274,300,141,3211,214,3723,1823
40.95,115.3,hydrothermal,57,2350,1742,4.7,829,563,311,87,221,1803,313,2209,2375
40.95,115.3,hydrothermal,89,416,643,0.4,90,151,199,51,30,2648,144,3572,1274
40.95,115.3,hydrothermal,188,880,1047,5,299,269,300,164,141,3843,229,5536,2011
40.95,115.3,hydrothermal,124,730,930,2.4,181,236,250,81,69,3836,198,5188,1690
40.95,115.3,magmatic,149,90,104,8.24,54.4,24.9,51.5,49.5,33.2,393,25.2,693,272
40.95,115.3,magmatic,59.3,38,47.8,3.32,22,11.2,27.5,19.8,13.5,138,12,361,136
40.95,115.3,magmatic,32.8,47.2,76,1.23,14.4,16.9,37.7,3.3,4.02,571,19.2,712,206
40.95,115.3,magmatic,43.8,87.1,158,9.35,36.3,30.6,88.5,47.9,28.2,868,45,1742,509
40.95,115.3,magmatic,9.3,14.6,12.6,2.28,7.76,3.63,4.7,6.76,5.36,91.8,2.8,246,26.4
40.95,115.3,magmatic,6.3,9,15,0.24,2.5,3.2,8,0.6,0.8,26,3.8,192,41
40.95,115.3,magmatic,19,11.2,14,1.21,7.66,3.36,8.38,7.08,4.95,45,3.65,151,41.8
40.95,115.3,magmatic,19.4,11.9,13.8,1.15,7.6,3.3,8.3,7,4.9,84,3.6,151,41
40.95,115.3,magmatic,267,68.8,70.2,7.54,51.9,18.3,33.3,45.2,32.1,717,16.7,1283,172
40.95,115.3,magmatic,34,58.4,83.6,2.37,22.5,19.7,36.9,8.3,9.1,101,20.2,731,201
40.95,115.3,magmatic,18.1,10.5,17,0.57,4.32,3.48,13.7,1.35,1.64,70,4.77,136,57.6
40.95,115.3,magmatic,15.2,9.08,14.5,0.61,4.26,3.16,12.5,1.74,1.74,57.5,4.22,125,51.6
40.95,115.3,magmatic,12.6,146,257,1.7,34.9,56.4,102,16.9,13.9,1196,67,1568,602
40.95,115.3,magmatic,136,88.2,105,8.06,50.4,25.6,52.4,42.1,29.9,489,26.2,761,270
40.95,115.3,magmatic,292,233,430,4.38,53.7,101,216,2.97,9.05,1284,116,973,916
40.95,115.3,magmatic,151,672,971,1.3,155,234,287,22,37,7853,213,6520,1889
40.95,115.3,magmatic,40,672,1007,0.14,132,242,282,7,23,2499,215,3735,1849
40.95,115.3,metamorphic,182,192,363,2.49,41.3,84.7,165,2.07,6.35,361,94.1,480,722
40.95,115.3,metamorphic,137,131,245,1.95,30.6,57.4,122,2.4,5.58,431,65.8,543,522
40.95,115.3,metamorphic,3.45,153,188,0.13,57.5,53.5,60.1,6.55,14.8,208,42.3,210,290
40.95,115.3,metamorphic,35,73.2,119,2.36,18.7,28.7,55.4,6.37,6.1,207,31.4,651,246
40.95,115.3,metamorphic,25.1,48,92.4,0.44,11.8,20.9,50.7,1.03,2.3,162,25.6,488,212
40.95,115.3,metamorphic,31.5,20.7,25.5,1.07,9.51,6.94,11.8,1.58,2.34,118,6.33,120,49.7
40.95,115.3,metamorphic,62.8,80.4,133,0.5,22.1,32.4,62.7,2.29,4.68,404,35.3,351,276
40.95,115.3,metamorphic,22.8,53.4,97.1,0.49,13.8,22.5,48.7,2.54,2.74,129,25.9,410,208
40.95,115.3,metamorphic,30.4,76.6,127,0.17,20.8,30.9,63,1.67,3.98,254,33.3,363,269
40.95,115.3,metamorphic,12.8,179,474,0.45,33.3,90.5,348,6.65,7.6,2854,153,4551,1387
40.95,115.3,metamorphic,2.83,212,409,0.16,24.9,93,204,1.37,3.36,128,118,2595,958
40.95,115.3,metamorphic,30.9,49.2,86.9,0.35,13,20.3,53.9,1.11,2.52,145,24.4,339,210
40.95,115.3,metamorphic,45.6,64.4,101,0.18,19.7,24.9,48.8,2.74,4.09,228,26.1,165,209
40.95,115.3,metamorphic,8.18,188,302,0.93,35.2,76.9,118,6.59,7.2,249,75.3,1128,555
40.95,115.3,metamorphic,33.8,89.9,164,0.92,18.7,38.2,85.2,5.06,3.68,189,45.4,852,371
40.95,115.3,metamorphic,10.2,282,456,0.2,51.7,115,181,5.66,8.85,340,117,1510,864
40.95,115.3,metamorphic,85.8,114,202,1.13,23.8,49.1,97.2,1.45,3.3,203,53.5,325,419
40.95,115.3,metamorphic,85.9,115,206,2.47,26.3,49.3,101,9.65,6.99,306,55.4,875,440
40.95,115.3,metamorphic,52.7,85.7,145,1.55,20,36,66,7.59,4.22,340,38,911,291
40.95,115.3,metamorphic,13.7,22.9,30.3,0.64,6.85,8.33,14.7,0.6,1.27,18.5,7.61,368,59.7
40.95,115.3,metamorphic,270,210,375,4.27,51.2,90.3,178,4.7,9.71,1029,100,844,776
40.95,115.3,metamorphic,18.6,122,212,1.31,30,51.3,111,3.48,6.55,305,58.3,416,476
40.95,115.3,metamorphic,23.3,31.6,57.6,0.82,7.46,13.6,32.3,2.57,2.21,41.4,16.2,332,132
47.5,92.1,hydrothermal,69.2,344,676,8.66,60.9,146,317,51.6,27.2,1695.48,157,5127.39,1579
47.5,92.1,hydrothermal,35.3,406,751,3.56,69.2,170,298,20.9,20.8,1758.44,163,3180.35,1578
47.5,92.1,hydrothermal,42.1,353,637,0.94,53.6,149,215,4.54,9.27,6855.39,108,3817.43,1205
47.5,92.1,hydrothermal,48.8,615,1124,2.84,97.9,255,433,20.1,23.2,1790.28,249,4132.92,2437
47.5,92.1,hydrothermal,14,195,338,0.31,41.8,78,123,6.57,8.03,859.11,69.9,1248.49,534
47.5,92.1,hydrothermal,33,378,617,1.11,86.3,148,205,26.5,17.4,1306.04,127,1707.55,906
47.5,92.1,hydrothermal,102,480,757,1.01,114,185,240,102,26.6,1961.26,151,2359.13,1069
47.5,92.1,hydrothermal,64.6,439,745,2.69,96.4,177,240,25,21.4,4555.04,155,3187.01,1182
47.5,92.1,hydrothermal,231,497,775,32.9,135,188,247,188,55.3,6033.57,163,3794.7,1240
47.5,92.1,hydrothermal,20.6,318,507,0.66,75.5,121,191,20,18.3,1548.75,109,1469.36,867
47.5,92.1,hydrothermal,127,361,587,16.5,91.4,140,201,103,34.7,1413.2,127,2716.86,1008
47.5,92.1,hydrothermal,10.9,64.9,118,0.58,13.3,26.2,49.4,5.48,3.01,207.67,25.9,611.47,208
47.5,92.1,hydrothermal,13.9,56.2,104,3.27,12,23.1,44.6,8.93,3.34,230.06,22.8,540.52,185
47.5,92.1,hydrothermal,37.7,433,830,0.32,80,182,341,12.6,14.8,5773.7,180,6204.42,1488
47.5,92.1,hydrothermal,35.1,243,451,1.31,49.9,98.9,193,14,10.6,2262.85,99.5,2401.16,825
47.5,92.1,hydrothermal,23.6,229,458,0.26,45.8,97.4,212,8.17,9.34,2439.65,101,2525.39,864
47.5,92.1,hydrothermal,270,241,393,2.64,74.1,92.3,145,216,44.3,292.47,83,497.48,626
47.5,92.1,hydrothermal,14.8,150,265,0.57,30.4,60.4,102,6.28,5.39,265.07,55,585.01,434
47.5,92.1,hydrothermal,43.5,207,301,4.37,54.4,75.1,98.6,37.8,15.3,198.49,62.5,278.05,469
47.5,92.1,hydrothermal,330,306,461,14.5,72.3,114,152,174,37.1,229.95,93.2,341.56,842
47.5,92.1,hydrothermal,97.6,580,678,13,156,196,150,75,53.8,561.34,119,531.01,950
47.5,92.1,hydrothermal,19.3,349,547,0.45,70.1,135,180,13.4,19.9,430.13,109,677.29,965
47.5,92.1,hydrothermal,9.61,173,283,0.29,32.6,68.4,103,4.93,8.7,139.27,57.6,256.69,534
47.5,92.1,hydrothermal,23.6,289,485,1.86,60.6,118,167,17.1,18.4,,98.3,,893
47.5,92.1,hydrothermal,199,262,408,16.5,67.7,102,138,119,37.2,368.74,81.7,363.08,752
47.5,92.1,hydrothermal,30.6,193,310,0.61,39.4,75,107,15.1,11.9,184.58,63.8,328,581
47.5,92.1,hydrothermal,90.7,171,291,10,39.1,69.2,115,62.6,16.3,374.91,61,687.18,581
47.5,92.1,hydrothermal,20.7,138,265,4.47,27.8,61.1,106,19.8,10.1,75.84,57.6,199.24,554
47.5,92.1,hydrothermal,16.9,121,206,0.77,27.8,47.3,77.6,9.41,6.7,281.81,43.5,497.48,346
47.5,92.1,hydrothermal,7.28,177,275,0.43,44.2,67.4,95.2,10.4,11.1,175.47,57.2,302.15,428
47.5,92.1,hydrothermal,4.15,42,78.6,0.05,8.03,17.2,33.7,0.77,1.31,41.28,17.3,117.87,144
47.5,92.1,hydrothermal,12.9,41.3,80.4,0.33,7.41,17.5,34.9,7.01,2.22,87.76,17.7,260.43,150
47.5,92.1,hydrothermal,6.31,138,225,0.18,29.5,53.7,80.5,2.41,4.89,132.91,47.1,276.84,354
47.5,92.1,hydrothermal,9.89,165,261,0.41,38,62.9,91.3,5.36,7.2,177.73,54.6,343.56,405
